product_1_name,product_2_id,product_2_name,size_unit_1,retailer_1,match_source,price_1,brand_1,lexical_similarity,brand_similarity,price_2,size_value_2,category,size_value_1,size_unit_2,brand_2,currency_2,currency_1,similarity,product_1_id,size_similarity,retailer_2
Coconut Shampoo Bar,PRD3282f2d7,Dr.Organic Coconut and Orange Shampoo and Conditioner Bar,,Superfly Soap,post_processing,5.0,Coconut Shampoo,75.0,0.0,9.23,,Shampoo Bar,,,Dr.Organic Coconut,GBP,GBP,60.0,PRD512cdf76,50.0,Health Plus Living
Petal Power Bloom in Soap Refill Conditioner Bar,PRDab4a7afe,Petal Power Bloom in Soap Hair Conditioner Bars,,Bloom In Soap,main_engine,9.99,Petal Power,78.32,100.0,9.99,,Conditioner Bar,,,Petal Power,GBP,GBP,100.0,PRD51756516,50.0,Bloom In Soap
Clarins Nourishing Shampoo Bar,PRD94df6e4e,Shampoo Bar,,Clarins UK,post_processing,16.0,Clarins Nourishing,80.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,65.0,PRD51a7ca60,50.0,The Suffolk Soap Co.
Plant Therapy Facial Serum,PRDb976da70,Plant Therapy Facial Serum Trio Set,,Plant Therapy,main_engine,12.61,Plant Therapy,86.67,100.0,22.27,,Face Serum,,,Plant Therapy,GBP,GBP,100.0,PRD51a95166,50.0,Plant Therapy
Foamie Conditioner Bar Aloe You Vera Much,PRDbe97e872,Foamie Conditioner Bar Hibiskiss,,Edward Leonard Conroy,main_engine,5.45,Foamie Conditioner,63.89,100.0,7.0,45.0,Conditioner Bar,,g,Foamie Conditioner,GBP,GBP,84.3,PRD5315495b,50.0,Cosmetify
KinKind Give Me Strength Conditioner Bar,PRD1c1228d1,KinKind Give Me More Deep Conditioner Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,7.5,KinKind Give,77.39,100.0,8.95,,Conditioner Bar,,,KinKind Give,GBP,GBP,97.6,PRD531eecf5,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Lavender Body Butter,PRDad54c918,100% pure French Lavender Whipped Body Butter,,Vedaoils UK,main_engine,29.0,Lavender Body,77.14,50.0,26.6,,Body Butter,,,,GBP,GBP,77.7,PRD53e6dd0d,50.0,Ecco-Verde.co.uk
J.R. Liggett's Tea Tree & Hemp Oil Shampoo Bar,PRDa15a678b,J.R. Liggett's Herbal Shampoo Bar,,John And Ginger,main_engine,9.0,J.R. Liggett's,74.45,100.0,10.3,,Shampoo Bar,,,J.R. Liggett's,GBP,GBP,97.8,PRD543307a2,50.0,BigGreenSmile.com
All Natural Conditioner Bar,PRD431f8794,pure anada Soothing Natural Conditioner Bar,,Not On The High Street,main_engine,7.95,All Natural,72.34,50.0,23.5,,Conditioner Bar,,,,GBP,GBP,70.8,PRD58ebb55e,50.0,Live in the Light
All Natural Conditioner Bar,PRD591db5d1,Natural Conditioner Bar,,Not On The High Street,main_engine,7.95,All Natural,90.0,0.0,8.0,,Conditioner Bar,,,Natural Conditioner,GBP,GBP,67.5,PRD58ebb55e,50.0,Wriggly Tin Soap Co.
All Natural Conditioner Bar,PRDe87d03f9,"unbrand Castor Oil Conditioner Bar - Nourishing & Soothing Natural Deep Conditioner for All Hair Types - Hair Moisturizing, Cleansing Solid Soap Ba...",,Not On The High Street,main_engine,7.95,All Natural,68.89,50.0,5.99,,Conditioner Bar,,,,GBP,GBP,66.5,PRD58ebb55e,50.0,fruugo.co.uk
Natural Conditioner Bar,PRD898379d1,Natural Conditioner Bar with Pink Clay & Grapefruit,,Wriggly Tin Soap Co.,main_engine,8.0,Natural Conditioner,77.14,100.0,8.0,,Conditioner Bar,,,Natural Conditioner,GBP,GBP,95.0,PRD591db5d1,50.0,Wriggly Tin Soap Co.
Natural Conditioner Bar,PRD2c4133ca,alott - nourishing conditioner bar,,Wriggly Tin Soap Co.,main_engine,8.0,Natural Conditioner,63.37,50.0,16.0,,Conditioner Bar,,,,GBP,GBP,68.4,PRD591db5d1,50.0,Jjungl
Kitsch Shea Butter Hydrating Conditioner Bar,PRD4619ebd6,Shea Butter Conditioner Bar,,eBay,main_engine,8.9,Kitsch,86.67,0.0,6.0,,Conditioner Bar,,,Shea Butter,GBP,GBP,70.1,PRD5b6320ff,50.0,Slater Cosmetics
Kitsch Shea Butter Hydrating Conditioner Bar,PRDf57f1fc4,Kitsch Strengthening Hair Conditioner Bar with Rice Water Protein | Made in US | Eco-Friendly Cleansing and Moisturizing,,eBay,main_engine,8.9,Kitsch,46.0,100.0,21.01,,Conditioner Bar,,,Kitsch,GBP,GBP,68.9,PRD5b6320ff,50.0,OnBuy.com
Body Whipped Butter . Jar Birthday Cake,PRD6d6aa7db,Whipped Body Butter,oz,eBay,post_processing,8.91,Body Whipped,80.0,0.0,23.47,,Body Butter,6.0,,Whipped Body,GBP,GBP,65.0,PRD5b9cf2b9,50.0,eBay
Coconut Conditioner Bar,PRD5c42e109,Coconut Conditioner Bar,,Independent Design Collective,main_engine,3.0,Coconut Conditioner,100.0,100.0,5.25,,Conditioner Bar,,,Coconut Conditioner,GBP,GBP,100.0,PRD5c42e109,50.0,Superfly Soap
Coconut Conditioner Bar,PRD1f1b0352,"Coconut Conditioner Bar - Rich Nourishing & Volumizing - Hair Moisturizing & Strengthening Solid Soap Bar, Plastic-Free, Silicone & Sulfate Free",,Independent Design Collective,main_engine,3.0,Coconut Conditioner,68.0,100.0,18.55,,Conditioner Bar,,,Coconut Conditioner,GBP,GBP,88.9,PRD5c42e109,50.0,Snapklik.com
Coconut Conditioner Bar,PRD1f1b0352,"Coconut Conditioner Bar - Rich Nourishing & Volumizing - Hair Moisturizing & Strengthening Solid Soap Bar, Plastic-Free, Silicone & Sulfate Free",,Superfly Soap,main_engine,5.25,Coconut Conditioner,68.0,100.0,18.55,,Conditioner Bar,,,Coconut Conditioner,GBP,GBP,88.9,PRD5c42e109,50.0,Snapklik.com
Coconut Conditioner Bar,PRD8aa035ef,chey haircare Conditioner Bar Coconut,,Independent Design Collective,main_engine,3.0,Coconut Conditioner,84.0,50.0,6.0,,Conditioner Bar,,,,GBP,GBP,82.7,PRD5c42e109,50.0,Kiyo Beauty
Amphora Twilight Shampoo Bar,PRD94df6e4e,Shampoo Bar,,Amphora Aromatics,post_processing,5.95,Amphora Twilight,80.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,65.0,PRD5c946edc,50.0,The Suffolk Soap Co.
Scottish Fine Soaps Vetiver & Sandalwood Shampoo Bar Wrapped,PRDf67820d3,Scottish Fine Soaps Men's Grooming Thistle & Black Pepper Shampoo Bar,g,The Scottish Fine Soaps Company,main_engine,6.99,Scottish Fine,56.08,100.0,7.99,,Shampoo Bar,100.0,,Scottish Fine,GBP,GBP,81.1,PRD5cb13c22,50.0,Scottish Antiques
Handmade Solid Shampoo Bar,PRDe24e6862,Areton HandMade Solid Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,post_processing,4.49,Handmade Solid,92.0,0.0,3.49,,Shampoo Bar,,,Areton HandMade,GBP,GBP,77.0,PRD5cbb3d08,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Handmade Solid Shampoo Bar,PRD94df6e4e,Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,post_processing,4.49,Handmade Solid,80.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,65.0,PRD5cbb3d08,50.0,The Suffolk Soap Co.
Conditioner Bar for Hair Growth,PRDc3647fd8,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,,Snapklik.com,main_engine,22.26,Conditioner Bar,47.13,100.0,18.55,,Conditioner Bar,,,CONDITIONER BAR,GBP,GBP,70.8,PRD5cc056bd,50.0,pure-keratin.com
Conditioner Bar for Hair Growth,PRDb007f6f2,CONDITIONER BAR SEAWEED - PURC CONDITIONER BAR SEAWEED VEGAN CONDITIONER,,Snapklik.com,main_engine,22.26,Conditioner Bar,49.13,100.0,18.55,,Conditioner Bar,,,CONDITIONER BAR,GBP,GBP,70.4,PRD5cc056bd,50.0,pure-keratin.com
New Dawn UK Patchouli Shampoo Bar,PRD6b91c54a,New Dawn UK Lavender Shampoo Bar,,New Dawn Organic Skin and Hair Care,main_engine,6.45,New Dawn,78.75,100.0,6.45,,Shampoo Bar,,,New Dawn,GBP,GBP,99.9,PRD5ccc60fe,50.0,New Dawn Organic Skin and Hair Care
Memoriex Mango Body Butter,PRD8f3c0577,Memoriex Strawberry Body Butter,,More Bees Please Shop,post_processing,15.0,Memoriex Mango,76.17,0.0,15.0,,Body Butter,,,Memoriex Strawberry,GBP,GBP,61.2,PRD5d369ffb,50.0,More Bees Please Shop
Shampoo bar Nettle and marshmallow to soothe scalp and reduce hair loss,PRD4800b12f,Shampoo bar - patchouli and sandalwood — The Geographer store,,The Green Turtle,post_processing,8.0,Shampoo,39.44,100.0,3.6,,Shampoo Bar,,,Shampoo,GBP,GBP,64.4,PRD5fd7f81c,50.0,The Geographer
Skin Food Glow Serum Drops,PRDc3be8ff7,grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,ml,Weleda,main_engine,12.95,Skin Food,49.9,50.0,13.0,30.0,Face Serum,30.0,ml,,GBP,GBP,68.8,PRD605b9aa4,100.0,Amazon.co.uk - Amazon.co.uk-Seller
Dr Sebagh Supreme Maintenance Youth Serum,PRDa8447757,Dr Sebagh Serum Repair,,Dr Sebagh,main_engine,215.0,Dr Sebagh,65.79,100.0,106.2,,Face Serum,,,Dr Sebagh,GBP,GBP,90.2,PRD60f4ddcf,50.0,Dr Sebagh
Boots Ingredients Hyaluronic Acid Serum,PRD32fe73d4,5 In 1 Hyaluronic Acid Face Serum (),,Boots.com,main_engine,5.5,Boots Ingredients,60.0,50.0,3.5,2.0,Face Serum,,pcs,,GBP,GBP,68.7,PRD6141f325,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff | &,PRDbb6a0428,Natural Usmanthus Orchid Shampoo Bar For Hair Loss & Dandruff,g,eBay - greensummer,main_engine,11.49,Herbal Shampoo,64.75,0.0,11.78,120.0,Shampoo Bar,120.0,g,Natural Usmanthus,GBP,GBP,76.4,PRD61bdf989,100.0,eBay - yongyindww
Mallows Beauty I'm A Mallows Girl Body Butter,PRD498ac8dd,Mallows Beauty AHA Peachy Body Butter,,Mallows Beauty,main_engine,14.95,Mallows Beauty,65.52,100.0,11.95,,Body Butter,,,Mallows Beauty,GBP,GBP,94.2,PRD6379ecfc,50.0,Boots.com
Mallows Beauty I'm A Mallows Girl Body Butter,PRDdd7f4e85,Mallows Beauty Birthday Cake Body Butter,,Mallows Beauty,main_engine,14.95,Mallows Beauty,65.52,100.0,14.95,,Body Butter,,,Mallows Beauty,GBP,GBP,90.0,PRD6379ecfc,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",PRD07b36331,Shampoo Bar Cantankerous Curls,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,3.99,Shampoo Bar,36.9,100.0,7.25,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,66.7,PRD63cbaf21,50.0,The Dartmoor Soap Company
"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,11.99,Nature Triangle,75.99,100.0,8.87,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,100.0,PRD644540eb,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",PRDdb039b35,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,11.99,Nature Triangle,56.57,100.0,9.99,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,87.4,PRD644540eb,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,11.99,Nature Triangle,54.53,100.0,11.88,,Shampoo Bar,,,Nature Triangle,GBP,GBP,86.3,PRD644540eb,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,11.99,Nature Triangle,54.16,100.0,5.28,,Shampoo Bar,,,Nature Triangle,GBP,GBP,83.5,PRD644540eb,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",PRD1854213e,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,11.99,Nature Triangle,48.46,100.0,9.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,78.6,PRD644540eb,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,11.99,Nature Triangle,55.9,50.0,6.89,1.0,Shampoo Bar,,pcs,,GBP,GBP,66.6,PRD644540eb,50.0,fruugo.co.uk
Old Guys Rule 'Coconut Oil' Shampoo Bar,PRD512cdf76,Coconut Shampoo Bar,,Old Guys Rule,post_processing,4.95,Old Guys,77.14,0.0,5.0,,Shampoo Bar,,,Coconut Shampoo,GBP,GBP,62.1,PRD645c018b,50.0,Superfly Soap
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,89.37,100.0,5.28,,Shampoo Bar,,,Nature Triangle,GBP,GBP,100.0,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,68.65,100.0,11.88,,Shampoo Bar,,,Nature Triangle,GBP,GBP,95.8,PRD64e43e15,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,73.33,100.0,9.97,,Shampoo Bar,,,Nature Triangle,GBP,GBP,93.7,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD4633f3ef,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,55.53,100.0,9.98,,Shampoo Bar,,,Nature Triangle,GBP,GBP,86.6,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,55.03,100.0,8.87,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,85.9,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRDdb039b35,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,51.85,100.0,9.99,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,83.0,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD644540eb,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,50.44,100.0,11.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,81.7,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD1854213e,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,51.71,100.0,9.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,80.8,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD2d71f7bb,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,48.25,100.0,7.79,,Shampoo Bar,,,Nature Triangle,GBP,GBP,76.9,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD4ebccb85,Natural Triangle Usman Grass Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,73.33,50.0,6.89,2.0,Shampoo Bar,,pcs,,GBP,GBP,73.1,PRD64e43e15,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRDd8d93ae9,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,65.43,50.0,12.95,1.0,Shampoo Bar,,pcs,,GBP,GBP,72.0,PRD64e43e15,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.55,Nature Triangle,66.11,50.0,6.89,1.0,Shampoo Bar,,pcs,,GBP,GBP,71.4,PRD64e43e15,50.0,fruugo.co.uk
Ola Loko Nourishing Whipped Body Butter,PRD6d6aa7db,Whipped Body Butter,,Amazon.co.uk - Amazon.co.uk-Seller,post_processing,4.49,Ola Loko,80.0,0.0,23.47,,Body Butter,,,Whipped Body,GBP,GBP,65.0,PRD651089c5,50.0,eBay
"unbrand Rosemary & Biotin Conditioner Bar for Thinning Hair - Volume Conditioner Bar for Strengthening Hair Roots, Hair Thickening & Nourishing and...",PRD5cc056bd,Conditioner Bar for Hair Growth,,fruugo.co.uk,main_engine,10.63,,63.03,50.0,22.26,,Conditioner Bar,,,Conditioner Bar,GBP,GBP,65.5,PRD6511d359,50.0,Snapklik.com
Skin Saints Body Butter Sweet Flowers,PRD4452b39d,nalas baby Body Butter Duo,ml,Tesco,main_engine,4.5,Skin Saints,44.56,50.0,14.0,200.0,Body Butter,200.0,ml,,GBP,GBP,65.8,PRD6514d043,100.0,Boots.com
Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,PRDf83acaff,Friendly Soap Shampoo Bar - Lav & Tea Tree,,Indespoke,main_engine,2.95,Friendly Soap,83.33,100.0,3.29,95.0,Shampoo Bar,,g,Friendly Soap,GBP,GBP,100.0,PRD6572e1b1,50.0,QuickVit
Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,PRDc26d29e5,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,,Indespoke,main_engine,2.95,Friendly Soap,85.33,100.0,10.99,,Shampoo Bar,,,Friendly Soap,GBP,GBP,100.0,PRD6572e1b1,50.0,Friendly Soap
Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,PRDb311571e,Friendly Soap Plastic-Free Shampoo Bar,,Indespoke,main_engine,2.95,Friendly Soap,63.62,100.0,2.6,,Shampoo Bar,,,Friendly Soap,GBP,GBP,88.0,PRD6572e1b1,50.0,Boobalou
PHOGARY Hair Shampoo Bar,PRDdcd5232f,Phogary Hair Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,8.99,PHOGARY Hair,100.0,100.0,8.99,,Shampoo Bar,,,Phogary Hair,GBP,GBP,100.0,PRD6638f667,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Skoon Shampoo Bar Hydrating Power,PRD94df6e4e,Shampoo Bar,,Cloud 10 Beauty,post_processing,6.76,Skoon Shampoo,76.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,61.0,PRD66e056dc,50.0,The Suffolk Soap Co.
Tree Hut Watermelon Whipped Body Butter,PRD0ac1e5bb,Tree Hut Whipped Body Butter Vanilla,,Boots.com,main_engine,11.99,Tree Hut,81.07,100.0,11.99,,Body Butter,,,Tree Hut,GBP,GBP,100.0,PRD67541c15,50.0,Boots.com
Tree Hut Watermelon Whipped Body Butter,PRD3e158b60,Tree Hut Whipped Body Butter,,Boots.com,main_engine,11.99,Tree Hut,93.33,100.0,15.99,,Body Butter,,,Tree Hut,GBP,GBP,100.0,PRD67541c15,50.0,Holland & Barrett
Tree Hut Watermelon Whipped Body Butter,PRD7afe8a16,Tree Hut Coco Colada Whipped Body Butter,,Boots.com,main_engine,11.99,Tree Hut,75.15,100.0,11.99,,Body Butter,,,Tree Hut,GBP,GBP,98.3,PRD67541c15,50.0,Boots.com
Tree Hut Watermelon Whipped Body Butter,PRD8fe440bd,Tree Hut Tropic Glow Whipped Body Butter,,Boots.com,main_engine,11.99,Tree Hut,75.15,100.0,11.99,,Body Butter,,,Tree Hut,GBP,GBP,97.3,PRD67541c15,50.0,Boots.com
Tree Hut Watermelon Whipped Body Butter,PRD4a89a3ef,Tree Hut Moroccan Rose Whipped Body Butter,,Boots.com,main_engine,11.99,Tree Hut,75.15,100.0,15.99,,Body Butter,,,Tree Hut,GBP,GBP,96.7,PRD67541c15,50.0,Boots.com
Tree Hut Watermelon Whipped Body Butter,PRD3b9ce914,Tree Hut Tropic Glow Firming Whipped Body Butter,,Boots.com,main_engine,11.99,Tree Hut,72.37,100.0,15.99,,Body Butter,,,Tree Hut,GBP,GBP,94.9,PRD67541c15,50.0,Holland & Barrett
Conditioner Bars - Lemon,PRD86f30984,janni bars Cú Chulainn Conditioner,,Zer0 Exeter,post_processing,7.95,Conditioner Bars,63.86,50.0,10.44,,Conditioner Bar,,,,GBP,GBP,63.9,PRD683e5c3e,50.0,Anniepooh
This Works Perfect Legs Body Butter,PRD859ff753,perfect legs body butter - bundle 2,,ThisWorks.com,main_engine,29.0,This Works,70.53,50.0,22.84,,Body Butter,,,,GBP,GBP,72.0,PRD699dc9c0,50.0,eu.thisworks.com
Citrus Menthe Nourishing Body Butter,PRD0c2fe40f,Champneys Natures Treat Nourishing Body Butter,ml,eBay - onebioshopcom,post_processing,66.52,Citrus Menthe,60.52,0.0,37.11,200.0,Body Butter,200.0,ml,Champneys Natures,GBP,GBP,60.5,PRD6ac4ce63,100.0,GoSupps Beauty
Faith in Nature Lavender & Geranium Shampoo Bar,PRDc40d85f0,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,,Faith in Nature,main_engine,7.0,Faith in Nature,95.0,100.0,46.32,85.0,Shampoo Bar,,g,Faith in Nature,GBP,GBP,100.0,PRD6c1d66f0,50.0,eBay - gudz_uk
Faith in Nature Lavender & Geranium Shampoo Bar,PRDc2643e4f,Faith in Nature Shea & Argan Shampoo Bar,,Faith in Nature,main_engine,7.0,Faith in Nature,72.07,100.0,5.25,,Shampoo Bar,,,Faith in Nature,GBP,GBP,92.2,PRD6c1d66f0,50.0,Natural Collection
Ethique Guardian Conditioner Bar for Normal-Dry Hair-Mini,PRDf8b4251b,"Ethique, The Guardian Solid Conditioner for Normal or Dry Hair",,New Zealand Nature - UK,post_processing,3.5,Ethique Guardian,78.19,0.0,14.0,,Conditioner Bar,,,"Ethique, The",GBP,GBP,63.2,PRD6c2b5f90,50.0,Ethique GB
Whipped Body Butter,PRD17be8583,"Whipped Body Butters by So Sona Skincare - Made for Dry/Sensitive Skin, Vegan-Friendly",,eBay,post_processing,23.47,Whipped Body,51.78,100.0,59.99,,Body Butter,,,Whipped Body,GBP,GBP,76.8,PRD6d6aa7db,50.0,So Sona Skincare
