product_1_id,product_1_name,product_2_id,product_2_name,similarity,name_similarity,brand_similarity,size_similarity
PRD6164d64d,Caia Cosmetics Beauty Shot Face Serum,PRD8363fb23,Vata Face Serum,66.6,88.88888888888889,36.36363636363637,50
PRD61bdf989,Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff | &,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD61f260f0,"Facial Serum 10% Hyaluronic Acidanti-Wrinkle,Antipigmentation Face Serum For Men & Women Repairing Fine Lines, Wrinkles And Dryness Of The Skin",PRD8363fb23,Vata Face Serum,64.9,80.0,45.45454545454546,50
PRD61fa6878,Coconut Oil Deep Moisturising Conditioner Bar for Dry/Damaged Hair,PRD22c33c78,Conditioner Bars,75.7,93.75,54.54545454545454,50
PRD62474d93,La Roche-Posay Effaclar Ultra Concentrated Serum,PRDbc98515a,AA Laab Concentrated Face Serum,67.7,79.3103448275862,54.54545454545454,50
PRD6379ecfc,Mallows Beauty I'm A Mallows Girl Body Butter,PRD9e755525,Mallows Beauty Mango Sorbet Body Butter,78.4,69.84126984126983,100.0,50
PRD63a99245,Lemongrass Conditoning Bar,PRD22c33c78,Conditioner Bars,66.7,77.41935483870968,54.54545454545454,50
PRD63aadaa2,KinKind Fragrance Free Conditioner Bar for Sensitive Skin,PRD22c33c78,Conditioner Bars,72.5,93.75,45.45454545454546,50
PRD63cbaf21,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",PRD94df6e4e,Shampoo Bar,95.0,100.0,100.0,50
PRD6401161d,Shiseido Bio-Performance Skin Filler Serum,PRD8363fb23,Vata Face Serum,62.6,64.28571428571428,63.63636363636363,50
PRD6440e854,Hawaiian Tropic After Sun Body Butter,PRD5012adf7,BingoSpa Body Butter,67.4,78.78787878787878,54.54545454545454,50
PRD644540eb,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,85.0,81.81818181818181,100.0,50
PRD645c018b,Old Guys Rule 'Coconut Oil' Shampoo Bar,PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD6496ac44,Bath Bubble & Beyond Blonde Ambition Conditioner Bar,PRD22c33c78,Conditioner Bars,80.5,96.7741935483871,63.63636363636363,50
PRD64e43e15,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",91.9,94.32624113475178,100.0,50
PRD6500d4ff,Grown Alchemist Age-Repair Serum,PRDf4717bcd,Sarah Chapman Skinesis Age Repair Serum,66.9,77.77777777777779,54.54545454545454,50
PRD651089c5,Ola Loko Nourishing Whipped Body Butter,PRD6d6aa7db,Whipped Body Butter,75.9,100.0,45.45454545454546,50
PRD6511d359,"unbrand Rosemary & Biotin Conditioner Bar for Thinning Hair - Volume Conditioner Bar for Strengthening Hair Roots, Hair Thickening & Nourishing and...",PRD2c4133ca,alott - nourishing conditioner bar,77.8,68.75,100.0,50
PRD6514d043,Skin Saints Body Butter Sweet Flowers,PRDafe899d3,NEOM Magnesium Body Butter Great Day,65.5,63.63636363636363,72.72727272727273,50
PRD6572e1b1,Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,PRD214bc95b,Friendly Soap Lavender & Geranium Shampoo Bar,87.3,86.04651162790698,100.0,50
PRD65a2d628,Neutrals Sweet Almond Body Butter | One Size | Manjeri Skincare,PRDfa6f41b0,Cocoa Body Butter,66.1,76.47058823529412,54.54545454545454,50
PRD6638f667,PHOGARY Hair Shampoo Bar,PRDdcd5232f,Phogary Hair Shampoo Bar,82.3,100.0,63.63636363636363,50
PRD66686faf,Earth Rhythm Anti Dandruff Shampoo Bar,PRD2cda1d48,Earth Rhythm Shikakai Shampoo Bar Sulphate & Paraben Free 80gm,81.8,76.05633802816901,100.0,50
PRD66e056dc,Skoon Shampoo Bar Hydrating Power,PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD6716649e,Jack59 Restore Solid Conditioner Bar,PRDe4a75ca8,Hairy Jayne Solid Conditioner Bar,73.6,84.21052631578947,63.63636363636363,50
PRD67261e04,Kitsch Biotin Purple Toning Shampoo Bar,PRDbac6a177,Kitsch Tea Tree & Mint Clarifying Shampoo Bar,73.8,61.53846153846154,100.0,50
PRD67541c15,Tree Hut Watermelon Whipped Body Butter,PRD3e158b60,Tree Hut Whipped Body Butter,85.8,83.33333333333334,100.0,50
PRD67dd1188,"Suzuki-sasaki Cypress Leaf Shampoo Bar, Polygonum Multiflorum, Usman",PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD683e5c3e,Conditioner Bars - Lemon,PRD22c33c78,Conditioner Bars,95.0,100.0,100.0,50
PRD6890dbd7,Herbal Boost Bloom in Soap Hair Conditioner Bars,PRD22c33c78,Conditioner Bars,75.9,100.0,45.45454545454546,50
PRD6901606d,Limoux Cosmetics Solid Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD699dc9c0,This Works Perfect Legs Body Butter,PRD53e6dd0d,Lavender Body Butter,70.1,77.77777777777779,63.63636363636363,50
PRD69fe9110,Laneige Bouncy & Firm Serum,PRDf97f8370,Beauty of Joseon Light On Serum,61.1,61.53846153846154,63.63636363636363,50
PRD6ab0e09d,Lalicious the Body Butter,PRD53e6dd0d,Lavender Body Butter,73.8,78.78787878787878,72.72727272727273,50
PRD6ac4ce63,Citrus Menthe Nourishing Body Butter,PRD53e6dd0d,Lavender Body Butter,72.5,76.47058823529412,72.72727272727273,50
PRD6ac91761,Coconut Curls Conditioning Shampoo Bar,PRDe408fb7b,Coconut Curls Conditioning Shampoo Bar Trial Size,95.0,100.0,100.0,50
PRD6b4f0eb6,SBC Aloe Vera Body Butter Tube New Sealed,PRD9318ce76,MotherSage Body Butter,64.1,72.72727272727273,54.54545454545454,50
PRD6b91c54a,New Dawn UK Lavender Shampoo Bar,PRD5ccc60fe,New Dawn UK Patchouli Shampoo Bar,81.2,75.0,100.0,50
PRD6bd12c00,Bare Necessities Love Is in The Hair Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRD6bde2bb8,Wideye Rehydrating Shampoo Bar for Itchy Scalps,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD6c1d66f0,Faith in Nature Lavender & Geranium Shampoo Bar,PRDe42b3890,Faith in Nature - Shampoo Bar Lavender & Geranium,86.5,84.61538461538461,100.0,50
PRD6c2b5f90,Ethique Guardian Conditioner Bar for Normal-Dry Hair-Mini,PRD22c33c78,Conditioner Bars,72.5,93.75,45.45454545454546,50
PRD6d6aa7db,Whipped Body Butter,PRD17be8583,"Whipped Body Butters by So Sona Skincare - Made for Dry/Sensitive Skin, Vegan-Friendly",95.0,100.0,100.0,50
PRD6dd8599a,SeaBar Shampoo Bar Seabreeze,PRD9ad672c9,Rosemary Shampoo Bar,73.6,84.21052631578947,63.63636363636363,50
PRD6ea25952,Yao Secret Fermented Rice Water Shampoo Bar,PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD6ef143ea,Apothecary Women's Calm Body Butter,PRD8a0cae3f,Savage Body Butter,68.1,80.0,54.54545454545454,50
PRD6f3fe59b,Bronnley Eclectic Elements Zealous Flower Body Butter,PRD09d04044,Bronnley Eclectic Elements Body Butter,91.0,83.5820895522388,100.0,100
PRD6f41c8ba,NCLA Beauty Hi Butter Coconut Vanilla Body Butter,PRDe51784bf,Cocoa & Vanilla Body Butter,73.0,88.88888888888889,54.54545454545454,50
PRD6f5f21f8,Weleda Hyaluronic Moisture Serum Drops,PRDf67e5dce,Mancave Hyaluronic Face Serum,65.2,68.96551724137932,63.63636363636363,50
PRD7053c485,Whipped Mango Body Butter,PRD9ccdc5a7,Robyn Parsons Collection Grapefruit/Mango Body Butter,73.7,84.44444444444444,63.63636363636363,50
PRD707ba230,Little Organic Company Whipped Shea Body Butter Moisturiser,PRD9c4ff6bc,Body Butter Moisturiser,79.1,100.0,54.54545454545454,50
PRD70ceeabb,Viori Hidden Waterfall Rice Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD70f81ab1,ethique Curl-defining Conditioner Bar and Co-wash for Curly and Coily Hair,PRD2c4133ca,alott - nourishing conditioner bar,79.5,71.875,100.0,50
PRD71523043,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,85.0,81.81818181818181,100.0,50
PRD7158cfb1,American Dream Cocoa Butter Body Cream,PRDc495723b,American Touch Cocoa Butter Body Cream,75.0,86.8421052631579,63.63636363636363,50
PRD71b003a3,Arista Curly Shampoo Bar,PRD94df6e4e,Shampoo Bar,82.3,100.0,63.63636363636363,50
PRD72d434b6,Sol Beauty Brightening Serum,PRD88222f1e,B. Brightening Serum,74.4,97.2972972972973,45.45454545454546,50
PRD72ec1ea2,Aveeno Face Calm Restore Triple Oat Serum,PRD80869a1b,Emma Lewisham Skin Reset Face Serum,60.5,54.54545454545454,72.72727272727273,50
PRD72f1df5a,Tropical Mango Solid Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD7314954f,OnBuy Mini Solid Shampoo Bar Variety Pack,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD736548b6,"20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",PRD16ccacb6,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face",85.8,83.19327731092436,100.0,50
PRD73e83d02,"DR RASHEL Vitamin C Face Serum, Brightening & Anti-aging Facial Serum, Vitamin C Serum for Face with Hyaluronic Acid, Organic Vitamin C Serum for Face",PRDbaee4e15,Eclat Organic Niacinamide Serum for Face,66.3,76.71232876712328,54.54545454545454,50
PRD7442b986,OUAI St Barts Body,PRD6514d043,Skin Saints Body Butter Sweet Flowers,59.7,64.70588235294117,54.54545454545454,50
PRD7485bdf4,Bergamot Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD748bbbbc,Trilogy Vitamin C+ Super Serum,PRD2d08c996,"Pro-Aging Super Serum,2024 New Purple Pro Aging Super Serum,Hyaluronic Acid and Collagen Face Serum,Collagen Peptide Anti Wrinkle Serum,Pro Anti-Aging",63.7,72.0,54.54545454545454,50
PRD74b95709,KinKind Give Me Strength Rice Protein Shampoo Bar and Conditioner Bar,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD7654e3a5,Shampoo Soap Bars,PRD156eb8db,"Traditional Chinese Herbal Shampoo Soap Bar, Natural Ingredients, Cold Processed",72.7,94.11764705882352,45.45454545454546,50
PRD7728814a,Nakery Beauty Cabana Sunset Skin Toning Body Butter,PRD53e6dd0d,Lavender Body Butter,69.3,76.47058823529412,63.63636363636363,50
PRD78142e75,Sanctuary Spa Signature Natural Oils Melting Pearl Body Butter,PRDff85511b,Sanctuary Spa Signature Collection Body Butter,79.6,72.0,100.0,50
PRD782d72dd,Naturally Tiwa Skincare MIMO Facial Serum,PRDc2dd4e78,W7 Skin Quench Brightening Face Serum,60.6,60.60606060606061,63.63636363636363,50
PRD78560333,Art Naturals Hyaluronic Acid Serum,PRD4f278f25,Good Molecules Hyaluronic Acid Serum,69.9,83.33333333333334,54.54545454545454,50
PRD789d7a4f,Pineapple Anti-Dandruff Shampoo Bar - Bain & Savon,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD79605a17,Mars Made Sea Salt Shampoo Bar 2.0,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD79aaea39,Cuccio Lavender & Chamomile Lyte Body Butter,PRD8a0cae3f,Savage Body Butter,70.2,83.87096774193549,54.54545454545454,50
PRD7a86bc0c,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,PRDa31876c5,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,86.0,74.57627118644068,100.0,100
PRD7ad8f502,Hair Blocks Solid Shampoo Bar Peppermint,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD7afe8a16,Tree Hut Coco Colada Whipped Body Butter,PRD3e158b60,Tree Hut Whipped Body Butter,85.8,83.33333333333334,100.0,50
PRD7bcc6426,KinKind Nourish Me! Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD7c1cb8ab,Aspen Kay Naturals Conditioner Bar,PRD591db5d1,Natural Conditioner Bar,73.5,95.65217391304348,45.45454545454546,50
PRD7c376353,Sunday Rain Mango & Coconut Body Butter - & Sealed - Free P&p,PRDfa6f41b0,Cocoa Body Butter,66.2,82.35294117647058,45.45454545454546,50
PRD7c55e337,"Kutis Indulgent Body Butter - Rose, Sandalwood & Vanilla",PRD0c7331f4,Indulgent Body Butter Rose & Sandalwood,82.3,100.0,63.63636363636363,50
PRD7d4c7911,Burst Bodycare Aloe Body Butter,PRDe20ca495,Burst Bodycare Orange Body Butter,87.9,87.09677419354838,100.0,50
PRD7d5051ba,be CLEAR Oily Hair Conditioner Bar,PRD8aa035ef,chey haircare Conditioner Bar Coconut,81.9,76.19047619047619,100.0,50
PRD7de6409b,Angelica Conditioner Bar,PRD03dcabb3,Nourishing Conditioner Bar,74.4,85.71428571428572,63.63636363636363,50
PRD7e3f0285,Feather & Down Magnesium & Passionflower Dreamy Sleep Cloud Body Butter,PRD92c4d6da,Coconut & Mint Body Butter,67.5,73.17073170731707,63.63636363636363,50
PRD7f3cd250,Glow Body Butter Honey Coconut,PRDfa6f41b0,Cocoa Body Butter,67.4,78.78787878787878,54.54545454545454,50
PRD7f4e36a6,ethique Brightening Conditioner Bar for Brassy Hair Uses,PRD2c4133ca,alott - nourishing conditioner bar,79.5,71.875,100.0,50
PRD7f65e697,Eden Project Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD7f757182,TOUN28 Hair Soap Shampoo Bar S21 Black Soybean + Charcoal,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD7fbc6b10,The Ordinary Multi-Peptide + Copper Peptides 1% Serum,PRD9c4343cd,The Ordinary Multi-Peptide + HA Serum,87.9,87.09677419354838,100.0,50
PRD7ff763c0,Neutrogena Bright Boost Illuminating Serum,PRDd65f77fd,Niacinamide Serum,62.0,68.96551724137932,54.54545454545454,50
PRD803cdfbe,Eleven Gentle Hydrate Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD80580dd9,"Perfect Condition Conditioner Bar | Fresh, Soothing, Uplifting Hair, Sensitive Skin, Vegan | Everyday Use | The Yorkshire Soap Co.",PRD22c33c78,Conditioner Bars,72.5,93.75,45.45454545454546,50
PRD80869a1b,Emma Lewisham Skin Reset Face Serum,PRD8363fb23,Vata Face Serum,69.8,88.88888888888889,45.45454545454546,50
PRD80c5ff21,Super Hydrating Shea Body Butter Cream,PRD6d6aa7db,Whipped Body Butter,67.8,73.6842105263158,63.63636363636363,50
PRD80c797f3,"Allbestaye Natural Soap Lavender Shampoo Bar for Hair Regrowth, Anti-dandruff and Anti-itching Bar Soap Organic Conditioner Eco Friendly",PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD821f25b0,Shine Boost Conditioner Bar grüum Enhances Colour,PRD4c4baf48,Mint Conditioner Bar,70.8,85.0,54.54545454545454,50
PRD8339f4b7,"Solid Shampoo, Onion Rosemary Shampoo Bar, Deep Cleansing & Moisturing, for all Hair Types (3 pc, 1)",PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD8363fb23,Vata Face Serum,PRD572b7f12,NIVEA Cellular Luminous 630 Anti Dark Spot Face Serum,73.0,88.88888888888889,54.54545454545454,50
PRD839de7e8,Lavender & Tea Tree Shampoo Bar,PRD1a5b224c,Lavender & Rosemary Shampoo Bar,85.5,82.75862068965517,100.0,50
PRD83c4c8b6,"Aloe Magnolia Solid Conditioner, 60",PRD22c33c78,Conditioner Bars,68.1,80.0,54.54545454545454,50
PRD83cc251e,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",PRD4ebccb85,Natural Triangle Usman Grass Shampoo Bar,87.7,77.61194029850746,100.0,100
PRD83f84d5b,Garnier Ultimate Blends Delicate Oat Softening Shampoo Bar,PRDe86336bb,Garnier Ultimate Blends Coconut Hydrating Shampoo Bar with Aloe Vera for Normal Hair,83.6,79.27927927927928,100.0,50
PRD83fea41d,Rose Geranium Conditioner Bar,PRD4c4baf48,Mint Conditioner Bar,77.8,91.89189189189189,63.63636363636363,50
PRD843209ee,Kitsch Ultra Sensitive Conditioner & Shave Bar,PRDf57f1fc4,Kitsch Strengthening Hair Conditioner Bar with Rice Water Protein | Made in US | Eco-Friendly Cleansing and Moisturizing,77.5,68.23529411764706,100.0,50
PRD845a0d90,"Greenwich Bay African Violet Botanic Body Butter With Shea Butter, 8",PRDdc65729d,Body Butter with Mango Butter – Lime,65.6,81.25,45.45454545454546,50
PRD846d05b7,Augustinus Bader The Serum Vegan Face Serum,PRD8363fb23,Vata Face Serum,68.1,85.71428571428572,45.45454545454546,50
PRD8487deca,The Body Shop British Rose Body Butter,PRD8730dbc2,The Body Shop Mango Body Butter,77.4,68.08510638297872,100.0,50
PRD85157107,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD859ff753,perfect legs body butter - bundle 2,PRDa19c3443,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,78.3,69.6969696969697,100.0,50
PRD85c315e8,Boost Lab 2D-Hyaluronic Hydro Boost Serum,PRDa3135b83,Boost Lab Brightening Serum,71.8,57.89473684210527,100.0,50
PRD85dafdb6,RAWROOTS.eu Conditioner Bar,PRD063e7d5e,Foamie You RE Adorabowl Hair Conditioner Bar,73.5,78.26086956521739,72.72727272727273,50
PRD85e21985,Viori Terrace Garden Rice Water Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD865ee384,Lumene Nordic Sensitive Weightless Serum,PRDe74180c3,Brightening Serum,63.1,70.96774193548387,54.54545454545454,50
PRD86f30984,janni bars Cú Chulainn Conditioner,PRD7d5051ba,be CLEAR Oily Hair Conditioner Bar,74.9,63.49206349206349,100.0,50
PRD8730dbc2,The Body Shop Mango Body Butter,PRD9cbc695a,The Body Shop Coconut Body Butter,84.4,80.64516129032258,100.0,50
PRD8735fe9a,Q+A Hyaluronic Acid Facial Serum,PRD246da7cf,Avant Eight Hour Retexturing & Anti-Oxidising Hyaluronic Facial Serum,74.4,85.71428571428572,63.63636363636363,50
PRD88222f1e,B. Brightening Serum,PRDa3135b83,Boost Lab Brightening Serum,79.1,100.0,54.54545454545454,50
PRD888f8003,Kutis Naked Unscented Body Butter,PRD6d6aa7db,Whipped Body Butter,73.9,84.84848484848484,63.63636363636363,50
PRD88f67225,Organic Shop Nurturing Body Cream Blueberry & Blackberry,PRD13d1af7c,Organic Shop Nurturing Body Cream Blueberry&Blackberry,95.0,100.0,100.0,50
PRD894e87a6,Classy Camomille* Shampoo Bar,PRD94df6e4e,Shampoo Bar,82.3,100.0,63.63636363636363,50
PRD898379d1,Natural Conditioner Bar with Pink Clay & Grapefruit,PRD591db5d1,Natural Conditioner Bar,95.0,100.0,100.0,50
PRD89863f35,Bodycology Shea Butter Body Cream Cozy Fireside S'more,PRDaf28f4a8,NOW Foods Shea Butter,63.4,71.42857142857143,54.54545454545454,50
PRD89977d16,"Hyaluronic Acid Serum for Face, Hyaluronic Acid Hydrating Serum with Vitamin B5, B5 Serum Skincare, Anti Aging Face Serum for Barrier Repair, Fade",PRDd593b7b2,Byoma Hydrating Serum,68.6,80.95238095238095,54.54545454545454,50
PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",PRD64e43e15,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",91.9,94.32624113475178,100.0,50
PRD8a0cae3f,Savage Body Butter,PRD9318ce76,MotherSage Body Butter,72.7,94.11764705882352,45.45454545454546,50
PRD8a71614b,Shea Butter – Refined Resealable Pouch,PRDfbf2977a,Shea Butter Refined,95.0,100.0,100.0,50
PRD8aa035ef,chey haircare Conditioner Bar Coconut,PRD7d5051ba,be CLEAR Oily Hair Conditioner Bar,81.9,76.19047619047619,100.0,50
PRD8bc26847,Yes Studio Body Butter Cherry + Collagen,PRDfa6f41b0,Cocoa Body Butter,63.0,76.47058823529412,45.45454545454546,50
PRD8be27dc1,Signature Body Butter,PRD6f41c8ba,NCLA Beauty Hi Butter Coconut Vanilla Body Butter,72.5,76.47058823529412,72.72727272727273,50
PRD8cdce434,Roc Retinol Correxion Line Smoothing Night Serum Capsules,PRD010b324c,Eveline Cosmetics Serum Shot,58.7,57.14285714285714,63.63636363636363,50
PRD8cdfbccc,Conditioner Bar - Patchouli & Rose Geranium,PRDd94aeaa8,Conditioner Bar for Thin Hair,81.2,75.0,100.0,50
PRD8ce93f8d,I Love Cosmetics Vanilla Milk Body Butter,PRDa700eca3,I Love Cosmetics Body Butter Mango & Papaya,84.6,81.15942028985508,100.0,50
PRD8d052b05,transparent lab Gentle Rejuvenation Serum,PRD193920ab,e.l.f. Hydrating Serum,75.6,64.70588235294117,100.0,50
PRD8d1d82b4,Sulfate-Free Solid Hair Conditioner Bar,PRDaaa984c3,Solid Hair Conditioner Bar,75.9,100.0,45.45454545454546,50
PRD8dad10bb,Geek & Gorgeous 101 HA 5 Light Serum,PRD05f3959d,Geek & Gorgeous 101 HA 5 Rich Serum,90.0,90.9090909090909,100.0,50
PRD8ddeb742,Palmer's Cocoa Butter Formula Lotion,PRDab6f59b8,Palmer's Cocoa Butter Formula,95.0,100.0,100.0,50
PRD8e54123b,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,PRD24f16863,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,86.2,84.0909090909091,100.0,50
PRD8ec8688a,"Scottish Fine Soaps Au Lait Enriching Body Butter Tube , 2x",PRD6ac4ce63,Citrus Menthe Nourishing Body Butter,66.3,67.64705882352942,54.54545454545454,100
PRD8ed88d88,Derma V10 Body Butter Coconut,PRDe1b4ac16,Derma V10 Cocoa Body Butter,88.1,87.5,100.0,50
PRD8f318b07,Vital Flow Conditioner Bar – Hydration and Definition for Curls and Dry Hair Hydrating | Curl Defining | Frizz Control,PRD22c33c78,Conditioner Bars,72.5,93.75,45.45454545454546,50
PRD8f3c0577,Memoriex Strawberry Body Butter,PRD02433fbc,Strawberry Body Butter,75.9,100.0,45.45454545454546,50
PRD8f7b3df7,Skoon Solid Shampoo Bar Colour & Shine,PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD8fe440bd,Tree Hut Tropic Glow Whipped Body Butter,PRD3e158b60,Tree Hut Whipped Body Butter,85.8,83.33333333333334,100.0,50
PRD9046cb21,Dr Organic Aloe Vera Body Butter,PRDfa6f41b0,Cocoa Body Butter,68.6,86.66666666666667,45.45454545454546,50
PRD904f279b,Vancouver Conditioner Bar,PRDd1a85495,Bella Conditioner Bar,75.2,87.17948717948718,63.63636363636363,50
PRD90aff6de,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD90e4196b,Lavender Tea Tree Conditioner Bar | Plastic-Free | UK,PRD4c4baf48,Mint Conditioner Bar,70.8,85.0,54.54545454545454,50
PRD9119da25,Neutrogena Hydro Boost Niacinamide Serum,PRDd11745ae,Neutrogena Hydro Boost Concentrated Serum,85.4,82.5,100.0,50
PRD9121603a,Josie Maran Whipped Argan Oil Body Butter Apricot And Magnolia 4.6 Fl,PRD5748515a,Josie Maran Whipped Argan Oil Body Butter Vanilla Apricot,90.8,92.45283018867924,100.0,50
PRD913efd69,Sanctuary Spa Lily & Rose Body Butter,PRDd987acec,Sanctuary Spa Body Butter,81.6,75.55555555555556,100.0,50
PRD92b7d8e6,FRUU Cosmetics Phyto- Keratin Conditioner Bar,PRD4c4baf48,Mint Conditioner Bar,76.2,94.73684210526316,54.54545454545454,50
PRD92c4d6da,Coconut & Mint Body Butter,PRD30a3b49a,Soap & Glory MAGNIFI-COCO Body Butter,71.3,80.0,63.63636363636363,50
PRD9318ce76,MotherSage Body Butter,PRD8a0cae3f,Savage Body Butter,72.7,94.11764705882352,45.45454545454546,50
PRD933bd80c,Elemis Frangipani Monoi Velvet Body Butter,PRD8be27dc1,Signature Body Butter,69.3,76.47058823529412,63.63636363636363,50
PRD936bfd10,Grace Cole Body Butter Grapefruit,PRDc1aa7d48,"Grace Cole Grapefruit, Lime & Mint Body Butter",82.8,77.77777777777779,100.0,50
PRD93995d32,Essential Oil Body Butter - Floral Flamingo - WWF UK,PRDfa6f41b0,Cocoa Body Butter,66.1,76.47058823529412,54.54545454545454,50
PRD93c8da45,Yves Rocher Solid Shampoo & Conditioner Bar,PRD4c4baf48,Mint Conditioner Bar,73.0,88.88888888888889,54.54545454545454,50
PRD942b49b3,"PDRN Pink Peptide Serum With SPF30–Korean Skincare for Wrinkles&Hydration,Niacinamide Face Serum,Dark Spot Corrector&Barrier Repair,Hyperpigmentation",PRD3ea36cb3,"PDRN Pink Peptide Serum- Korean Skincare PDRN Serum,Dark Spot Remover,Niacinamide Face Serum for Dark Spots & Barrier Repair,Hydrating,Moisturizing",79.9,72.47386759581882,100.0,50
PRD9465d12b,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,PRDbdaf38ab,grüum Hår Zero Plastic Shampoo Bar,77.6,59.25925925925925,100.0,100
PRD949949da,The Soap Mine Solid Conditioner Bar - Fragrance Free,PRD9d164e19,The Soap Mine Solid Conditioner Bar,95.0,100.0,100.0,50
PRD94a8db45,Voya Buoyance Luxury Body Butter,PRDfa6f41b0,Cocoa Body Butter,66.4,82.75862068965517,45.45454545454546,50
PRD94c8f3a9,Hair Bars Duo,PRDfa88868b,"Denuotop Hair Shampoo Bar, Anti Hair Loss Soap,Anti-hair Loss Rice Shampoo Bar,Solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandru...",65.3,69.23076923076923,63.63636363636363,50
PRD94df6e4e,Shampoo Bar,PRDbb642fb8,Shampoo Bar – Calendula – Fine Hair - Full Size,95.0,100.0,100.0,50
PRD954f0cea,Conditioner bar - The Green Turtle Unscented,PRDe84588de,Conditioner bar for oily hair - – Bain & Savon Ltd,72.8,59.70149253731343,100.0,50
