price_1,brand_2,size_value_2,currency_2,product_1_id,lexical_similarity,product_1_name,product_2_name,size_similarity,retailer_1,size_unit_1,size_value_1,brand_1,size_unit_2,currency_1,price_2,brand_similarity,match_source,product_2_id,retailer_2,similarity,category
33.22,Friendly Soap,90.0,GBP,PRDa1991032,66.57,Friendly Soap Conditioner Bar - Fragrance-free,Friendly Soap Conditioner Bar - Lavender & Tea Tree,100.0,eBay - gudz_uk,g,90.0,Friendly Soap,g,GBP,33.22,100.0,main_engine,PRD28257c33,eBay - gudz_uk,100.0,Conditioner Bar
33.22,Friendly Soap,12.0,GBP,PRDa1991032,68.79,Friendly Soap Conditioner Bar - Fragrance-free,Conditioner Bar - - Lavender & Geranium | Friendly Soap,0.0,eBay - gudz_uk,g,90.0,Friendly Soap,pack,GBP,91.7,100.0,main_engine,PRD99303b82,Friendly Soap,80.7,Conditioner Bar
33.22,Friendly Soap,12.0,GBP,PRDa1991032,67.67,Friendly Soap Conditioner Bar - Fragrance-free,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,0.0,eBay - gudz_uk,g,90.0,Friendly Soap,pack,GBP,91.7,100.0,main_engine,PRD8e54123b,Friendly Soap,79.9,Conditioner Bar
114.93,,60.0,GBP,PRD4f126442,54.79,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,(bulkx6) Anihana Conditioner Bar Manuka Honey & Vanilla -all Hair,100.0,eBay,g,60.0,,g,GBP,114.93,50.0,main_engine,PRD05a78c1c,eBay,80.4,Conditioner Bar
114.93,Lavender,,GBP,PRD4f126442,67.69,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,Lavender and Rosemary Conditioner Bar,50.0,eBay,g,60.0,,,GBP,5.98,50.0,main_engine,PRD3c74a68f,Clearstone,69.7,Conditioner Bar
114.93,Mint Conditioner,55.0,GBP,PRD4f126442,59.43,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,Mint Conditioner Bar,50.0,eBay,g,60.0,,g,GBP,4.99,50.0,main_engine,PRD4c4baf48,BotaniVie,69.4,Conditioner Bar
114.93,Solid Conditioner,,GBP,PRD4f126442,65.33,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,Solid Conditioner Bar - Lavender,50.0,eBay,g,60.0,,,GBP,6.68,50.0,main_engine,PRDe9b597c0,eBay,68.7,Conditioner Bar
4.99,Natural Hair,,GBP,PRD23f263da,78.61,Natural Hair Conditioning Bar – Bergamot,Natural Hair Conditioning Bar – Lemongrass,50.0,Handmade Fever,,,Natural Hair,,GBP,4.99,100.0,main_engine,PRDceb86729,Handmade Fever,91.1,Conditioner Bar
4.99,Natural Hair,,GBP,PRD23f263da,78.61,Natural Hair Conditioning Bar – Bergamot,Natural Hair Conditioning Bar – Lavender,50.0,Handmade Fever,,,Natural Hair,,GBP,4.99,100.0,main_engine,PRDca5f4122,Handmade Fever,94.1,Conditioner Bar
5.85,The Soap,,GBP,PRD949949da,73.9,The Soap Mine Solid Conditioner Bar - Fragrance Free,The Soap Mine Solid Conditioner Bar - Lavender & Orange,50.0,Babi Pur,,,The Soap,,GBP,5.85,100.0,main_engine,PRD253e76e4,Babi Pur,92.6,Conditioner Bar
114.93,Mint Conditioner,55.0,GBP,PRD05a78c1c,59.43,(bulkx6) Anihana Conditioner Bar Manuka Honey & Vanilla -all Hair,Mint Conditioner Bar,50.0,eBay,g,60.0,,g,GBP,4.99,50.0,main_engine,PRD4c4baf48,BotaniVie,65.8,Conditioner Bar
33.22,Friendly Soap,12.0,GBP,PRD28257c33,78.65,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Conditioner Bar - - Lavender & Geranium | Friendly Soap,0.0,eBay - gudz_uk,g,90.0,Friendly Soap,pack,GBP,91.7,100.0,main_engine,PRD99303b82,Friendly Soap,90.3,Conditioner Bar
33.22,Friendly Soap,12.0,GBP,PRD28257c33,63.57,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,0.0,eBay - gudz_uk,g,90.0,Friendly Soap,pack,GBP,91.7,100.0,main_engine,PRD8e54123b,Friendly Soap,79.3,Conditioner Bar
8.0,,,GBP,PRD591db5d1,63.37,Natural Conditioner Bar,alott - nourishing conditioner bar,50.0,Wriggly Tin Soap Co.,,,Natural Conditioner,,GBP,16.0,50.0,main_engine,PRD2c4133ca,Jjungl,68.4,Conditioner Bar
8.0,Natural Conditioner,,GBP,PRD591db5d1,77.14,Natural Conditioner Bar,Natural Conditioner Bar with Pink Clay & Grapefruit,50.0,Wriggly Tin Soap Co.,,,Natural Conditioner,,GBP,8.0,100.0,main_engine,PRD898379d1,Wriggly Tin Soap Co.,95.0,Conditioner Bar
9.99,Petal Power,,GBP,PRD51756516,78.32,Petal Power Bloom in Soap Refill Conditioner Bar,Petal Power Bloom in Soap Hair Conditioner Bars,50.0,Bloom In Soap,,,Petal Power,,GBP,9.99,100.0,main_engine,PRDab4a7afe,Bloom In Soap,100.0,Conditioner Bar
16.0,,,GBP,PRD2c4133ca,86.67,alott - nourishing conditioner bar,alott - nourishing conditioner bar | Glow Organic,50.0,Jjungl,,,,,GBP,16.0,50.0,main_engine,PRDca4b0565,Glow Organic,84.2,Conditioner Bar
16.0,Bella Conditioner,,GBP,PRD2c4133ca,66.0,alott - nourishing conditioner bar,Bella Conditioner Bar,50.0,Jjungl,,,,,GBP,4.0,50.0,main_engine,PRDd1a85495,Diva Spa,65.7,Conditioner Bar
5.25,Coconut Conditioner,,GBP,PRD5c42e109,68.0,Coconut Conditioner Bar,"Coconut Conditioner Bar - Rich Nourishing & Volumizing - Hair Moisturizing & Strengthening Solid Soap Bar, Plastic-Free, Silicone & Sulfate Free",50.0,Superfly Soap,,,Coconut Conditioner,,GBP,18.55,100.0,main_engine,PRD1f1b0352,Snapklik.com,88.9,Conditioner Bar
4.0,Unscented Conditioner,,GBP,PRD0e1b0d18,70.74,Unscented Conditioner Solid Bar,Unscented Conditioner Bars,50.0,Megan and Willow,,,Unscented Conditioner,,GBP,10.0,100.0,main_engine,PRDe76a14df,Pentland Aromatics,98.3,Conditioner Bar
5.98,Lavender,5.0,GBP,PRD3c74a68f,59.69,Lavender and Rosemary Conditioner Bar,"Lavender and Lime , Solid Conditioner, Zero Waste, Hair conditioner, Self Care, Eco, Vegan Products, Plastic Free, long lasting Travel bar",50.0,Clearstone,,,Lavender,g,GBP,1.5,100.0,main_engine,PRDa6d024a6,The Natural Spa Cosmetics,82.7,Conditioner Bar
5.0,Conditioner Bar,,GBP,PRD7f4e36a6,70.14,ethique Brightening Conditioner Bar for Brassy Hair Uses,Conditioner Bar for Hair Growth,50.0,Ethique GB,,,,,GBP,22.26,50.0,main_engine,PRD5cc056bd,Snapklik.com,69.4,Conditioner Bar
91.7,Friendly Soap,12.0,GBP,PRD99303b82,65.79,Conditioner Bar - - Lavender & Geranium | Friendly Soap,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,100.0,Friendly Soap,pack,12.0,Friendly Soap,pack,GBP,91.7,100.0,main_engine,PRD8e54123b,Friendly Soap,100.0,Conditioner Bar
22.26,CONDITIONER BAR,,GBP,PRD5cc056bd,49.13,Conditioner Bar for Hair Growth,CONDITIONER BAR SEAWEED - PURC CONDITIONER BAR SEAWEED VEGAN CONDITIONER,50.0,Snapklik.com,,,Conditioner Bar,,GBP,18.55,100.0,main_engine,PRDb007f6f2,pure-keratin.com,70.4,Conditioner Bar
22.26,CONDITIONER BAR,,GBP,PRD5cc056bd,47.13,Conditioner Bar for Hair Growth,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,50.0,Snapklik.com,,,Conditioner Bar,,GBP,18.55,100.0,main_engine,PRDc3647fd8,pure-keratin.com,70.8,Conditioner Bar
18.55,CONDITIONER BAR,,GBP,PRDb007f6f2,72.0,CONDITIONER BAR SEAWEED - PURC CONDITIONER BAR SEAWEED VEGAN CONDITIONER,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,50.0,pure-keratin.com,,,CONDITIONER BAR,,GBP,18.55,100.0,main_engine,PRDc3647fd8,pure-keratin.com,89.7,Conditioner Bar
1.0,Solid Conditioner,,GBP,PRDaed0941e,66.55,Solid Conditioner Bar ~ Sweet & Fruity Scents,Solid Conditioner Bar - Lavender,50.0,nirvana.by.nichola,,,Solid Conditioner,,GBP,6.68,100.0,main_engine,PRDe9b597c0,eBay,87.1,Conditioner Bar
5.49,Coconut Curls,,GBP,PRDe408fb7b,88.57,Coconut Curls Conditioning Shampoo Bar Trial Size,Coconut Curls Conditioning Shampoo Bar,50.0,Bloom In Soap,,,Coconut Curls,,GBP,11.99,100.0,main_engine,PRD6ac91761,Bloom In Soap,100.0,Conditioner Bar
4.99,Natural Hair,,GBP,PRDceb86729,78.97,Natural Hair Conditioning Bar – Lemongrass,Natural Hair Conditioning Bar – Lavender,50.0,Handmade Fever,,,Natural Hair,,GBP,4.99,100.0,main_engine,PRDca5f4122,Handmade Fever,95.8,Conditioner Bar
6.93,The Ordinary,,GBP,PRDce9b3f2d,100.0,The Ordinary Niacinamide 10% + Zinc 1%,The Ordinary Niacinamide 10% + Zinc 1%,50.0,The Ordinary,,,The Ordinary,,GBP,5.0,100.0,main_engine,PRDce9b3f2d,Boots.com,100.0,Face Serum
6.93,The Ordinary,,GBP,PRDce9b3f2d,57.86,The Ordinary Niacinamide 10% + Zinc 1%,The Ordinary Matrixyl 10% + HA,50.0,The Ordinary,,,The Ordinary,,GBP,10.4,100.0,main_engine,PRD015fedbc,Boots.com,69.4,Face Serum
6.93,The Ordinary,30.0,GBP,PRDce9b3f2d,90.0,The Ordinary Niacinamide 10% + Zinc 1%,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,50.0,The Ordinary,,,The Ordinary,ml,GBP,43.92,100.0,main_engine,PRDe4a46626,eBay - gharisi,100.0,Face Serum
8.8,The Ordinary,,GBP,PRDc32dd309,40.0,The Ordinary Hyaluronic Acid 2% + B5,The Ordinary Multi-Peptide + HA Serum,50.0,Boots.com,,,The Ordinary,,GBP,21.56,100.0,main_engine,PRD9c4343cd,The Ordinary,67.9,Face Serum
8.8,,2.0,GBP,PRDc32dd309,49.09,The Ordinary Hyaluronic Acid 2% + B5,5 In 1 Hyaluronic Acid Face Serum (),50.0,Boots.com,,,The Ordinary,pcs,GBP,3.5,50.0,main_engine,PRD32fe73d4,Amazon.co.uk - Amazon.co.uk-Seller,68.6,Face Serum
8.8,The Ordinary,,GBP,PRDc32dd309,61.0,The Ordinary Hyaluronic Acid 2% + B5,The Ordinary Amino Acids + B5,50.0,Boots.com,,,The Ordinary,,GBP,8.8,100.0,main_engine,PRDc70837ea,LOOKFANTASTIC,74.1,Face Serum
8.8,The Ordinary,,GBP,PRDc32dd309,53.12,The Ordinary Hyaluronic Acid 2% + B5,The Ordinary Marine Hyaluronics,50.0,Boots.com,,,The Ordinary,,GBP,8.8,100.0,main_engine,PRD1a37a082,John Lewis & Partners,87.8,Face Serum
2.99,Balance Active,,GBP,PRDe128499b,100.0,Balance Active Formula Brightening Serum,Balance Active Formula Brightening Serum,50.0,Home Bargains,,,Balance Active,,GBP,3.29,100.0,main_engine,PRDe128499b,Wilko,100.0,Face Serum
2.99,Balance Active,,GBP,PRDe128499b,69.41,Balance Active Formula Brightening Serum,Balance Active Formula Niacinamide Blemish Recovery Serum,50.0,Home Bargains,,,Balance Active,,GBP,24.99,100.0,main_engine,PRDd1ca1607,Amazon.co.uk - Amazon.co.uk-Seller,89.2,Face Serum
9.33,Garnier,,GBP,PRD13bb90a1,72.0,Garnier Brightening Serum,Garnier Vitamin C Brightening and Anti Dark Spot Serum Duo,50.0,Boots.com,,,Garnier,,GBP,19.49,100.0,main_engine,PRDf1dd78e3,LOOKFANTASTIC,91.2,Face Serum
5.0,The Ordinary,,GBP,PRDce9b3f2d,57.86,The Ordinary Niacinamide 10% + Zinc 1%,The Ordinary Matrixyl 10% + HA,50.0,Boots.com,,,The Ordinary,,GBP,10.4,100.0,main_engine,PRD015fedbc,Boots.com,69.4,Face Serum
5.0,The Ordinary,30.0,GBP,PRDce9b3f2d,90.0,The Ordinary Niacinamide 10% + Zinc 1%,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,50.0,Boots.com,,,The Ordinary,ml,GBP,43.92,100.0,main_engine,PRDe4a46626,eBay - gharisi,100.0,Face Serum
5.56,,2.0,GBP,PRD8735fe9a,61.85,Q+A Hyaluronic Acid Facial Serum,5 In 1 Hyaluronic Acid Face Serum (),50.0,Holland & Barrett,,,Q+A Hyaluronic,pcs,GBP,3.5,50.0,main_engine,PRD32fe73d4,Amazon.co.uk - Amazon.co.uk-Seller,80.0,Face Serum
3.29,Balance Active,,GBP,PRDe128499b,69.41,Balance Active Formula Brightening Serum,Balance Active Formula Niacinamide Blemish Recovery Serum,50.0,Wilko,,,Balance Active,,GBP,24.99,100.0,main_engine,PRDd1ca1607,Amazon.co.uk - Amazon.co.uk-Seller,89.2,Face Serum
25.0,Niacinamide Serum,30.0,GBP,PRD262fb52b,86.67,Beautypie Niacinamide Serum,Niacinamide Serum,50.0,Beauty Pie,,,Beautypie Niacinamide,ml,GBP,10.0,0.0,main_engine,PRDd65f77fd,tangerins.com,69.8,Face Serum
10.0,Niacinamide Serum,30.0,GBP,PRD1076b461,80.0,Wilko Simple Niacinamide Serum,Niacinamide Serum,50.0,Tesco,,,Wilko Simple,ml,GBP,10.0,0.0,main_engine,PRDd65f77fd,tangerins.com,66.0,Face Serum
9.39,Neutrogena Hydro,,GBP,PRDd11745ae,77.04,Neutrogena Hydro Boost Concentrated Serum,Neutrogena Hydro Boost Niacinamide Serum,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Neutrogena Hydro,,GBP,12.76,100.0,main_engine,PRD9119da25,Pharmeden,100.0,Face Serum
5.25,The INKEY,,GBP,PRDd7b369b6,76.67,The INKEY List Niacinamide Serum,The INKEY List Retinol Serum,50.0,The Inkey List,ml,30.0,The INKEY,,GBP,7.35,100.0,main_engine,PRDb1aa604c,The Inkey List,77.4,Face Serum
5.25,Niacinamide Serum,30.0,GBP,PRDd7b369b6,76.0,The INKEY List Niacinamide Serum,Niacinamide Serum,100.0,The Inkey List,ml,30.0,The INKEY,ml,GBP,10.0,0.0,main_engine,PRDd65f77fd,tangerins.com,83.2,Face Serum
5.25,The Ordinary,30.0,GBP,PRDd7b369b6,59.55,The INKEY List Niacinamide Serum,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,100.0,The Inkey List,ml,30.0,The INKEY,ml,GBP,43.92,0.0,main_engine,PRDe4a46626,eBay - gharisi,65.7,Face Serum
16.1,,2.0,GBP,PRDfce740e3,60.0,CeraVe Hydrating Hyaluronic Acid Serum,5 In 1 Hyaluronic Acid Face Serum (),50.0,Boots.com,,,CeraVe Hydrating,pcs,GBP,3.5,50.0,main_engine,PRD32fe73d4,Amazon.co.uk - Amazon.co.uk-Seller,70.6,Face Serum
5.5,,2.0,GBP,PRD6141f325,60.0,Boots Ingredients Hyaluronic Acid Serum,5 In 1 Hyaluronic Acid Face Serum (),50.0,Boots.com,,,Boots Ingredients,pcs,GBP,3.5,50.0,main_engine,PRD32fe73d4,Amazon.co.uk - Amazon.co.uk-Seller,68.7,Face Serum
21.56,The Ordinary,,GBP,PRD9c4343cd,79.54,The Ordinary Multi-Peptide + HA Serum,The Ordinary Multi-Peptide + Copper Peptides 1% Serum,50.0,The Ordinary,,,The Ordinary,,GBP,22.25,100.0,main_engine,PRD7fbc6b10,The Ordinary,92.7,Face Serum
21.56,The Ordinary,,GBP,PRD9c4343cd,57.86,The Ordinary Multi-Peptide + HA Serum,The Ordinary Matrixyl 10% + HA,50.0,The Ordinary,,,The Ordinary,,GBP,10.4,100.0,main_engine,PRD015fedbc,Boots.com,66.7,Face Serum
21.56,The Ordinary,,GBP,PRD9c4343cd,46.36,The Ordinary Multi-Peptide + HA Serum,The Ordinary Marine Hyaluronics,50.0,The Ordinary,,,The Ordinary,,GBP,8.8,100.0,main_engine,PRD1a37a082,John Lewis & Partners,67.9,Face Serum
22.25,The Ordinary,30.0,GBP,PRD7fbc6b10,51.23,The Ordinary Multi-Peptide + Copper Peptides 1% Serum,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,50.0,The Ordinary,,,The Ordinary,ml,GBP,43.92,100.0,main_engine,PRDe4a46626,eBay - gharisi,69.2,Face Serum
12.75,Beauty,,GBP,PRD1d5c7de4,56.9,Beauty of Joseon Glow Deep Serum,Beauty of Joseon Essentials Duo,50.0,Boots.com,,,Beauty,,GBP,22.88,100.0,main_engine,PRDc8d9fa08,LOOKFANTASTIC,78.4,Face Serum
12.75,Beauty,,GBP,PRD1d5c7de4,68.89,Beauty of Joseon Glow Deep Serum,Beauty of Joseon Revive Serum Mucin,50.0,Boots.com,,,Beauty,,GBP,16.97,100.0,main_engine,PRDdc78a78e,Millies.ie,90.0,Face Serum
12.75,Beauty,,GBP,PRD1d5c7de4,69.81,Beauty of Joseon Glow Deep Serum,Beauty of Joseon Light On Serum,50.0,Boots.com,,,Beauty,,GBP,14.39,100.0,main_engine,PRDf97f8370,Superdrug.com,96.9,Face Serum
3.5,Bee Venom,,GBP,PRD32fe73d4,60.5,5 In 1 Hyaluronic Acid Face Serum (),"Bee Venom Face Serum – Anti Ageing Face Serum for Wrinkles,Deeply Moisturize & Hydrate Skin with Hyaluronic Acid & Glycerin,Soothes & Firms for",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,5.99,50.0,main_engine,PRDd1c77b24,Amazon.co.uk - Amazon.co.uk-Seller,68.5,Face Serum
3.5,La Roche,,GBP,PRD32fe73d4,56.67,5 In 1 Hyaluronic Acid Face Serum (),La Roche Posay Hyalu B5 Hyaluronic Acid Serum,50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,35.98,50.0,main_engine,PRD1013f8e3,Superdrug.com,73.7,Face Serum
3.5,Good Molecules,,GBP,PRD32fe73d4,60.0,5 In 1 Hyaluronic Acid Face Serum (),Good Molecules Hyaluronic Acid Serum,50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,6.0,50.0,main_engine,PRD4f278f25,Amazon.co.uk - Amazon.co.uk-Seller,75.5,Face Serum
3.5,Turmeric Face,,GBP,PRD32fe73d4,61.77,5 In 1 Hyaluronic Acid Face Serum (),Turmeric Face Serum - Dark Spot Remover For Face- Serum Face For Healthy And Plump Skin - Hyaluronic Acid Serum For Soothing & Hydrating - Face Serum,50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,5.99,50.0,main_engine,PRD5f97ad56,Amazon.co.uk - Amazon.co.uk-Seller,71.5,Face Serum
3.5,Hyaluronic Acid,,GBP,PRD32fe73d4,61.77,5 In 1 Hyaluronic Acid Face Serum (),"Hyaluronic Acid Serum for Face, Hyaluronic Acid Hydrating Serum with Vitamin B5, B5 Serum Skincare, Anti Aging Face Serum for Barrier Repair, Fade",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,6.99,50.0,main_engine,PRD89977d16,Amazon.co.uk - Amazon.co.uk-Seller,76.6,Face Serum
3.5,L'Oréal Paris,,GBP,PRD32fe73d4,51.47,5 In 1 Hyaluronic Acid Face Serum (),"L'Oréal Paris Plump and Glow Serums Bundle with 1.5% Hyaluronic Acid, Vitamin E and Anti-Oxidants",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,54.98,50.0,main_engine,PRD2e2e40ea,LOOKFANTASTIC,67.2,Face Serum
3.5,Pro-Aging Super,,GBP,PRD32fe73d4,61.77,5 In 1 Hyaluronic Acid Face Serum (),"Pro-Aging Super Serum,2024 New Purple Pro Aging Super Serum,Hyaluronic Acid and Collagen Face Serum,Collagen Peptide Anti Wrinkle Serum,Pro Anti-Aging",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,17.52,50.0,main_engine,PRD2d08c996,Amazon.co.uk - Amazon.co.uk-Seller,70.1,Face Serum
3.5,Mallows Beauty,,GBP,PRD32fe73d4,60.0,5 In 1 Hyaluronic Acid Face Serum (),Mallows Beauty Hyaluronic Acid Serum,50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,7.67,50.0,main_engine,PRDf0e016fd,Justmylook,72.7,Face Serum
3.5,Facial Serum,,GBP,PRD32fe73d4,51.67,5 In 1 Hyaluronic Acid Face Serum (),"Facial Serum 10% Hyaluronic Acidanti-Wrinkle,Antipigmentation Face Serum For Men & Women Repairing Fine Lines, Wrinkles And Dryness Of The Skin",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,5.99,50.0,main_engine,PRD61f260f0,Amazon.co.uk - Amazon.co.uk-Seller,69.9,Face Serum
3.5,BEAUTYPRO HYALURONIC,,GBP,PRD32fe73d4,60.0,5 In 1 Hyaluronic Acid Face Serum (),BEAUTYPRO HYALURONIC ACID Hydrating Serum,50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,10.0,50.0,main_engine,PRD991441ba,Next,73.9,Face Serum
3.5,Rhug Wild,,GBP,PRD32fe73d4,55.9,5 In 1 Hyaluronic Acid Face Serum (),Rhug Wild Beauty Active Treatment Serum With Hyaluronic Acid,50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,130.0,50.0,main_engine,PRDf6fe0f22,Rhug Wild Beauty,68.8,Face Serum
3.5,Art Naturals,,GBP,PRD32fe73d4,60.0,5 In 1 Hyaluronic Acid Face Serum (),Art Naturals Hyaluronic Acid Serum,50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,,GBP,8.41,50.0,main_engine,PRD78560333,iHerb,72.4,Face Serum
3.5,Mancave Hyaluronic,50.0,GBP,PRD32fe73d4,65.4,5 In 1 Hyaluronic Acid Face Serum (),Mancave Hyaluronic Face Serum,0.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,,ml,GBP,12.5,50.0,main_engine,PRDf67e5dce,Holland & Barrett,70.7,Face Serum
9.38,,,GBP,PRDf7fd4b86,60.89,Naturium Vitamin C Complex Face Serum with Hyaluronic Acid & Vitamin E,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face",50.0,Amazon.co.uk,,,Naturium Vitamin,,GBP,7.99,50.0,main_engine,PRD16ccacb6,Amazon.co.uk - Amazon.co.uk-Seller,74.5,Face Serum
9.38,,,GBP,PRDf7fd4b86,66.04,Naturium Vitamin C Complex Face Serum with Hyaluronic Acid & Vitamin E,15% Vitamin C Complex,50.0,Amazon.co.uk,,,Naturium Vitamin,,GBP,36.0,50.0,main_engine,PRDf55f26f8,indē wild UK,70.8,Face Serum
9.38,,,GBP,PRDf7fd4b86,59.91,Naturium Vitamin C Complex Face Serum with Hyaluronic Acid & Vitamin E,"20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",50.0,Amazon.co.uk,,,Naturium Vitamin,,GBP,7.19,50.0,main_engine,PRD736548b6,Amazon.co.uk - Amazon.co.uk-Seller,73.3,Face Serum
9.38,,30.0,GBP,PRDf7fd4b86,62.05,Naturium Vitamin C Complex Face Serum with Hyaluronic Acid & Vitamin E,grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,50.0,Amazon.co.uk,,,Naturium Vitamin,ml,GBP,13.0,50.0,main_engine,PRDc3be8ff7,Amazon.co.uk - Amazon.co.uk-Seller,76.8,Face Serum
40.0,La Roche,,GBP,PRDe522a9dd,71.51,La Roche Posay Cicaplast B5 Serum,La Roche Posay Hyalu B5 Hyaluronic Acid Serum,50.0,Boots.com,,,La Roche,,GBP,35.98,100.0,main_engine,PRD1013f8e3,Superdrug.com,90.1,Face Serum
40.0,La Roche,,GBP,PRDe522a9dd,63.06,La Roche Posay Cicaplast B5 Serum,La Roche Posay Pure Anti-Wrinkle Serum,50.0,Boots.com,,,La Roche,,GBP,36.0,100.0,main_engine,PRDc42260e7,Boots.com,83.4,Face Serum
40.0,La Roche,,GBP,PRDe522a9dd,65.28,La Roche Posay Cicaplast B5 Serum,La Roche Posay Hydraphase Intense Serum,50.0,Boots.com,,,La Roche,,GBP,21.75,100.0,main_engine,PRDadd6c147,Amazon.co.uk,86.3,Face Serum
7.99,DR RASHEL,,GBP,PRD16ccacb6,61.1,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face","DR RASHEL Vitamin C Face Serum, Brightening & Anti-aging Facial Serum, Vitamin C Serum for Face with Hyaluronic Acid, Organic Vitamin C Serum for Face",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,,,GBP,7.49,50.0,main_engine,PRD73e83d02,Amazon.co.uk - Amazon.co.uk-Seller,79.1,Face Serum
7.99,Korean Skin,,GBP,PRD16ccacb6,57.13,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face","Korean Skin Care 20% Vitamin C Serum,Vitamin C Moisturiser for Face,Vitamin C Brightening Serum,wrinkle serum,Anti-Aging Face Serum for Glowing Skin",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,,,GBP,8.99,50.0,main_engine,PRDdb639c8a,Amazon.co.uk - Amazon.co.uk-Seller,80.5,Face Serum
7.99,Vitamin C,,GBP,PRD16ccacb6,61.05,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face","Vitamin C Serum For Face, 20% Vitamin C Serum With Hyaluronic Acid For Collagen Boost, Anti-Wrinkle,Anti-Aging,Dark Circle,Sun Damage,Brighten Hydrate",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,,,GBP,6.99,50.0,main_engine,PRD2b7cfdfa,Amazon.co.uk - Amazon.co.uk-Seller,80.9,Face Serum
7.99,,,GBP,PRD16ccacb6,72.08,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face","20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,,,GBP,7.19,50.0,main_engine,PRD736548b6,Amazon.co.uk - Amazon.co.uk-Seller,90.2,Face Serum
7.99,,30.0,GBP,PRD16ccacb6,57.92,"20% Vitamin C Serum, Korean Serum with Hyaluronic Acid, Anti Aging Face Serums For Wrinkles & Fine Lines, Moisturizing Dark Spot Remover for Face",grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,,ml,GBP,13.0,50.0,main_engine,PRDc3be8ff7,Amazon.co.uk - Amazon.co.uk-Seller,77.2,Face Serum
35.98,La Roche,,GBP,PRD1013f8e3,55.92,La Roche Posay Hyalu B5 Hyaluronic Acid Serum,La Roche Posay Pure Anti-Wrinkle Serum,50.0,Superdrug.com,,,La Roche,,GBP,36.0,100.0,main_engine,PRDc42260e7,Boots.com,81.1,Face Serum
